user_id,user_group,rank,item_id,score
321,Designer / Editor,5,5298,4.7280927
321,Designer / Editor,6,5194,4.5180426
321,Designer / Editor,7,5201,4.5123854
321,Designer / Editor,8,5427,4.5097704
321,Designer / Editor,9,5203,4.506704
321,Designer / Editor,10,5214,4.504267
322,Designer / Editor,1,5306,4.7669034
322,Designer / Editor,2,5300,4.757923
322,Designer / Editor,3,5303,4.752308
322,Designer / Editor,4,5302,4.742621
322,Designer / Editor,5,5298,4.7281313
322,Designer / Editor,6,5201,4.513139
322,Designer / Editor,7,5427,4.5100617
322,Designer / Editor,8,5203,4.5074387
322,Designer / Editor,9,5214,4.505216
322,Designer / Editor,10,5202,4.49361
323,Designer / Editor,1,5306,4.765188
323,Designer / Editor,2,5300,4.7562222
323,Designer / Editor,3,5303,4.7505627
323,Designer / Editor,4,5302,4.7406425
323,Designer / Editor,5,5298,4.7266593
323,Designer / Editor,6,5427,4.5096827
323,Designer / Editor,7,5203,4.508584
323,Designer / Editor,8,5214,4.506542
323,Designer / Editor,9,5197,4.503888
323,Designer / Editor,10,5202,4.4948907
324,Designer / Editor,1,5306,4.766048
324,Designer / Editor,2,5300,4.757071
324,Designer / Editor,3,5303,4.7514215
324,Designer / Editor,4,5302,4.741592
324,Designer / Editor,5,5298,4.7274504
324,Designer / Editor,6,5194,4.519931
324,Designer / Editor,7,5201,4.513946
324,Designer / Editor,8,5203,4.5081787
324,Designer / Editor,9,5197,4.503361
324,Designer / Editor,10,5202,4.4943457
325,Designer / Editor,1,5306,4.7682285
325,Designer / Editor,2,5300,4.759323
325,Designer / Editor,3,5303,4.7535505
325,Designer / Editor,4,5302,4.743925
325,Designer / Editor,5,5298,4.729485
325,Designer / Editor,6,5194,4.5191126
325,Designer / Editor,7,5201,4.5132055
325,Designer / Editor,8,5203,4.5075088
325,Designer / Editor,9,5197,4.502568
325,Designer / Editor,10,5202,4.4935527
326,Designer / Editor,1,5306,4.7669764
326,Designer / Editor,2,5300,4.7580237
326,Designer / Editor,3,5303,4.752316
326,Designer / Editor,4,5302,4.742562
326,Designer / Editor,5,5298,4.7283196
326,Designer / Editor,6,5194,4.5197268
326,Designer / Editor,7,5201,4.513777
326,Designer / Editor,8,5427,4.510902
326,Designer / Editor,9,5203,4.508051
326,Designer / Editor,10,5197,4.5031843
327,Designer / Editor,1,5306,4.7652645
327,Designer / Editor,2,5300,4.7561293
327,Designer / Editor,3,5303,4.7508593
327,Designer / Editor,4,5302,4.7411394
327,Designer / Editor,5,5298,4.7265296
327,Designer / Editor,6,5194,4.517826
327,Designer / Editor,7,5201,4.512013
327,Designer / Editor,8,5203,4.5062957
327,Designer / Editor,9,5197,4.5012164
327,Designer / Editor,10,5202,4.492277
328,Designer / Editor,1,5306,4.7669663
328,Designer / Editor,2,5300,4.7580833
328,Designer / Editor,3,5303,4.7522216
328,Designer / Editor,4,5302,4.7423983
328,Designer / Editor,5,5298,4.728374
328,Designer / Editor,6,5194,4.520708
328,Designer / Editor,7,5201,4.5146203
328,Designer / Editor,8,5427,4.511565
328,Designer / Editor,9,5214,4.506795
328,Designer / Editor,10,5197,4.5041456
329,Designer / Editor,1,5306,4.767708
329,Designer / Editor,2,5300,4.7589803
329,Designer / Editor,3,5303,4.752821
329,Designer / Editor,4,5302,4.7429914
329,Designer / Editor,5,5298,4.729086
329,Designer / Editor,6,5201,4.515596
329,Designer / Editor,7,5214,4.507983
329,Designer / Editor,8,5197,4.5053706
329,Designer / Editor,9,5202,4.4963875
329,Designer / Editor,10,5195,4.4909477
330,Designer / Editor,1,5306,4.766088
330,Designer / Editor,2,5300,4.7569876
330,Designer / Editor,3,5303,4.751636
330,Designer / Editor,4,5302,4.741967
330,Designer / Editor,5,5298,4.7273245
330,Designer / Editor,6,5194,4.517779
330,Designer / Editor,7,5201,4.5119944
330,Designer / Editor,8,5427,4.508539
330,Designer / Editor,9,5203,4.5063033
330,Designer / Editor,10,5214,4.503894
331,Designer / Editor,1,5306,4.7686377
331,Designer / Editor,2,5300,4.759761
331,Designer / Editor,3,5303,4.753955
331,Designer / Editor,4,5302,4.7443895
331,Designer / Editor,5,5298,4.7298045
331,Designer / Editor,6,5194,4.5190773
331,Designer / Editor,7,5201,4.513039
331,Designer / Editor,8,5214,4.5051336
331,Designer / Editor,9,5197,4.5024633
331,Designer / Editor,10,5199,4.4875774
332,Designer / Editor,1,5306,4.7661524
332,Designer / Editor,2,5300,4.757261
332,Designer / Editor,3,5303,4.7514863
332,Designer / Editor,4,5302,4.7416687
332,Designer / Editor,5,5298,4.727477
332,Designer / Editor,6,5194,4.5206685
332,Designer / Editor,7,5203,4.508538
332,Designer / Editor,8,5197,4.5039387
332,Designer / Editor,9,5195,4.489701
332,Designer / Editor,10,5199,4.4889216
333,Designer / Editor,1,5306,4.768004
333,Designer / Editor,2,5300,4.7590637
333,Designer / Editor,3,5303,4.7533436
333,Designer / Editor,4,5302,4.7437086
333,Designer / Editor,5,5298,4.7292447
333,Designer / Editor,6,5194,4.519053
333,Designer / Editor,7,5201,4.51315
333,Designer / Editor,8,5427,4.511325
333,Designer / Editor,9,5203,4.507477
333,Designer / Editor,10,5197,4.5025163
334,Designer / Editor,1,5306,4.7658763
334,Designer / Editor,2,5300,4.756982
334,Designer / Editor,3,5303,4.751155
334,Designer / Editor,4,5302,4.741246
334,Designer / Editor,5,5298,4.7272964
334,Designer / Editor,6,5194,4.5212994
334,Designer / Editor,7,5201,4.515001
334,Designer / Editor,8,5427,4.510622
334,Designer / Editor,9,5203,4.509204
334,Designer / Editor,10,5214,4.507264
335,Designer / Editor,1,5306,4.765542
335,Designer / Editor,2,5300,4.756587
335,Designer / Editor,3,5303,4.750901
335,Designer / Editor,4,5302,4.741018
335,Designer / Editor,5,5298,4.726946
335,Designer / Editor,6,5194,4.5205784
335,Designer / Editor,7,5201,4.514395
335,Designer / Editor,8,5197,4.503929
335,Designer / Editor,9,5195,4.489591
335,Designer / Editor,10,5199,4.488866
336,Designer / Editor,1,5306,4.7684035
336,Designer / Editor,2,5300,4.7594543
336,Designer / Editor,3,5303,4.7536936
336,Designer / Editor,4,5302,4.7440405
336,Designer / Editor,5,5298,4.7297
336,Designer / Editor,6,5201,4.513427
336,Designer / Editor,7,5427,4.5121436
336,Designer / Editor,8,5203,4.5077844
336,Designer / Editor,9,5214,4.505428
336,Designer / Editor,10,5197,4.5027494
337,Designer / Editor,1,5306,4.765865
337,Designer / Editor,2,5300,4.756918
337,Designer / Editor,3,5303,4.751212
337,Designer / Editor,4,5302,4.74136
337,Designer / Editor,5,5298,4.7272205
337,Designer / Editor,6,5201,4.514345
337,Designer / Editor,7,5427,4.510011
337,Designer / Editor,8,5203,4.508577
337,Designer / Editor,9,5197,4.503908
337,Designer / Editor,10,5195,4.489591
338,Designer / Editor,1,5306,4.766534
338,Designer / Editor,2,5300,4.757622
338,Designer / Editor,3,5303,4.7518544
338,Designer / Editor,4,5302,4.74204
338,Designer / Editor,5,5298,4.727934
338,Designer / Editor,6,5427,4.5108433
338,Designer / Editor,7,5203,4.5084343
338,Designer / Editor,8,5214,4.5063524
338,Designer / Editor,9,5197,4.5036902
338,Designer / Editor,10,5202,4.4946795
339,Designer / Editor,1,5306,4.767575
339,Designer / Editor,2,5300,4.7587986
339,Designer / Editor,3,5303,4.752755
339,Designer / Editor,4,5302,4.7429657
339,Designer / Editor,5,5298,4.728906
339,Designer / Editor,6,5427,4.5122256
339,Designer / Editor,7,5214,4.5073867
339,Designer / Editor,8,5197,4.504764
339,Designer / Editor,9,5219,4.471643
339,Designer / Editor,10,5423,4.4687047
340,Designer / Editor,1,5306,4.7637086
340,Designer / Editor,2,5300,4.7546763
340,Designer / Editor,3,5303,4.749168
340,Designer / Editor,4,5302,4.739167
340,Designer / Editor,5,5298,4.725177
340,Designer / Editor,6,5201,4.5144253
340,Designer / Editor,7,5203,4.50858
340,Designer / Editor,8,5214,4.5065994
340,Designer / Editor,9,5197,4.5039663
340,Designer / Editor,10,5202,4.49504
341,Designer / Editor,1,5306,4.7646103
341,Designer / Editor,2,5300,4.755682
341,Designer / Editor,3,5303,4.7500033
341,Designer / Editor,4,5302,4.7400584
341,Designer / Editor,5,5298,4.726057
341,Designer / Editor,6,5194,4.5209093
341,Designer / Editor,7,5427,4.509035
341,Designer / Editor,8,5214,4.5067873
341,Designer / Editor,9,5197,4.5041485
341,Designer / Editor,10,5202,4.4952354
342,Designer / Editor,1,5306,4.7643642
342,Designer / Editor,2,5300,4.755175
342,Designer / Editor,3,5303,4.750047
342,Designer / Editor,4,5302,4.7402916
342,Designer / Editor,5,5298,4.7257004
342,Designer / Editor,6,5194,4.5172486
342,Designer / Editor,7,5201,4.511576
342,Designer / Editor,8,5427,4.5067234
342,Designer / Editor,9,5203,4.5058084
342,Designer / Editor,10,5214,4.5033712
343,Designer / Editor,1,5306,4.7651606
343,Designer / Editor,2,5300,4.7562695
343,Designer / Editor,3,5303,4.7504425
343,Designer / Editor,4,5302,4.7404485
343,Designer / Editor,5,5298,4.7266974
343,Designer / Editor,6,5201,4.5152617
343,Designer / Editor,7,5214,4.5075097
343,Designer / Editor,8,5197,4.504877
343,Designer / Editor,9,5202,4.4958715
343,Designer / Editor,10,5195,4.490483
344,Designer / Editor,1,5306,4.7660613
344,Designer / Editor,2,5300,4.7572656
344,Designer / Editor,3,5303,4.75125
344,Designer / Editor,4,5302,4.741296
344,Designer / Editor,5,5298,4.7275357
344,Designer / Editor,6,5427,4.5113707
344,Designer / Editor,7,5203,4.509842
344,Designer / Editor,8,5197,4.505447
344,Designer / Editor,9,5202,4.496473
344,Designer / Editor,10,5195,4.491088
345,Designer / Editor,1,5306,4.767696
345,Designer / Editor,2,5300,4.7586913
345,Designer / Editor,3,5303,4.753091
345,Designer / Editor,4,5302,4.7434645
345,Designer / Editor,5,5298,4.728922
345,Designer / Editor,6,5194,4.5184994
345,Designer / Editor,7,5427,4.510684
345,Designer / Editor,8,5203,4.5070543
345,Designer / Editor,9,5197,4.501993
345,Designer / Editor,10,5202,4.492976
346,Designer / Editor,1,5306,4.7660155
346,Designer / Editor,2,5300,4.756999
346,Designer / Editor,3,5303,4.751483
346,Designer / Editor,4,5302,4.741746
346,Designer / Editor,5,5298,4.7273
346,Designer / Editor,6,5194,4.5189853
346,Designer / Editor,7,5201,4.512981
346,Designer / Editor,8,5203,4.5072336
346,Designer / Editor,9,5197,4.50234
346,Designer / Editor,10,5199,4.4873896
347,Designer / Editor,1,5306,4.764903
347,Designer / Editor,2,5300,4.7558565
347,Designer / Editor,3,5303,4.7503734
347,Designer / Editor,4,5302,4.740494
347,Designer / Editor,5,5298,4.726348
347,Designer / Editor,6,5194,4.5195284
347,Designer / Editor,7,5201,4.5135984
347,Designer / Editor,8,5203,4.5077944
347,Designer / Editor,9,5214,4.505614
347,Designer / Editor,10,5197,4.5029373
348,Designer / Editor,1,5306,4.7667265
348,Designer / Editor,2,5300,4.75772
348,Designer / Editor,3,5303,4.752097
348,Designer / Editor,4,5302,4.742317
348,Designer / Editor,5,5298,4.728146
348,Designer / Editor,6,5194,4.519269
348,Designer / Editor,7,5201,4.513558
348,Designer / Editor,8,5427,4.5107694
348,Designer / Editor,9,5203,4.5078325
348,Designer / Editor,10,5214,4.50552
349,Designer / Editor,1,5306,4.7684712
349,Designer / Editor,2,5300,4.7595143
349,Designer / Editor,3,5303,4.7538357
349,Designer / Editor,4,5302,4.7442737
349,Designer / Editor,5,5298,4.729658
349,Designer / Editor,6,5201,4.51256
349,Designer / Editor,7,5203,4.5069222
349,Designer / Editor,8,5214,4.5045424
349,Designer / Editor,9,5202,4.4928455
349,Designer / Editor,10,5195,4.487365
503,Designer / Editor,1,5306,4.765131
503,Designer / Editor,2,5300,4.7559433
503,Designer / Editor,3,5303,4.7507257
503,Designer / Editor,4,5302,4.7409563
503,Designer / Editor,5,5298,4.7265196
503,Designer / Editor,6,5194,4.5175586
503,Designer / Editor,7,5201,4.512061
503,Designer / Editor,8,5203,4.5063496
503,Designer / Editor,9,5214,4.503834
503,Designer / Editor,10,5197,4.501115
512,Designer / Editor,1,5306,4.767281
512,Designer / Editor,2,5300,4.7582345
512,Designer / Editor,3,5303,4.752755
512,Designer / Editor,4,5302,4.743145
512,Designer / Editor,5,5298,4.728527
512,Designer / Editor,6,5194,4.5177174
512,Designer / Editor,7,5201,4.512055
512,Designer / Editor,8,5203,4.506385
512,Designer / Editor,9,5214,4.5039287
512,Designer / Editor,10,5197,4.5012207
519,Designer / Editor,1,5306,4.76673
519,Designer / Editor,2,5300,4.757883
519,Designer / Editor,3,5303,4.751911
519,Designer / Editor,4,5302,4.742015
519,Designer / Editor,5,5298,4.728141
519,Designer / Editor,6,5194,4.521794
519,Designer / Editor,7,5201,4.51547
519,Designer / Editor,8,5203,4.509713
519,Designer / Editor,9,5195,4.4907103
519,Designer / Editor,10,5198,4.471166
529,Designer / Editor,1,5306,4.7673006
529,Designer / Editor,2,5300,4.758366
529,Designer / Editor,3,5303,4.752608
529,Designer / Editor,4,5302,4.742859
529,Designer / Editor,5,5298,4.728654
529,Designer / Editor,6,5194,4.519831
529,Designer / Editor,7,5203,4.508185
529,Designer / Editor,8,5214,4.5059814
529,Designer / Editor,9,5197,4.503315
529,Designer / Editor,10,5202,4.4942684
539,Designer / Editor,1,5306,4.768222
539,Designer / Editor,2,5300,4.759314
539,Designer / Editor,3,5303,4.753484
539,Designer / Editor,4,5302,4.743797
539,Designer / Editor,5,5298,4.7295356
539,Designer / Editor,6,5201,4.5138354
539,Designer / Editor,7,5427,4.5122123
539,Designer / Editor,8,5203,4.508156
539,Designer / Editor,9,5214,4.505908
539,Designer / Editor,10,5197,4.50324
548,Designer / Editor,1,5306,4.7680025
548,Designer / Editor,2,5300,4.759097
548,Designer / Editor,3,5303,4.7533407
548,Designer / Editor,4,5302,4.7437286
548,Designer / Editor,5,5298,4.729165
548,Designer / Editor,6,5194,4.5193286
548,Designer / Editor,7,5427,4.511079
548,Designer / Editor,8,5203,4.5075207
548,Designer / Editor,9,5214,4.5053315
548,Designer / Editor,10,5195,4.488356
553,Designer / Editor,1,5306,4.76474
553,Designer / Editor,2,5300,4.7557907
553,Designer / Editor,3,5303,4.750133
553,Designer / Editor,4,5302,4.7402005
553,Designer / Editor,5,5298,4.726166
553,Designer / Editor,6,5194,4.5208254
553,Designer / Editor,7,5201,4.51451
553,Designer / Editor,8,5427,4.509096
553,Designer / Editor,9,5197,4.504091
553,Designer / Editor,10,5195,4.489879
560,Designer / Editor,1,5306,4.767108
560,Designer / Editor,2,5300,4.758221
560,Designer / Editor,3,5303,4.7524433
560,Designer / Editor,4,5302,4.742732
560,Designer / Editor,5,5298,4.7283587
560,Designer / Editor,6,5194,4.520007
560,Designer / Editor,7,5427,4.510715
560,Designer / Editor,8,5214,4.5059586
560,Designer / Editor,9,5197,4.5033097
560,Designer / Editor,10,5195,4.4890337
564,Designer / Editor,1,5306,4.7659283
564,Designer / Editor,2,5300,4.756914
564,Designer / Editor,3,5303,4.751304
564,Designer / Editor,4,5302,4.741458
564,Designer / Editor,5,5298,4.7273307
564,Designer / Editor,6,5194,4.519932
564,Designer / Editor,7,5201,4.5139885
564,Designer / Editor,8,5427,4.5100527
564,Designer / Editor,9,5214,4.506057
564,Designer / Editor,10,5202,4.4943676
577,Designer / Editor,1,5306,4.767701
577,Designer / Editor,2,5300,4.758731
577,Designer / Editor,3,5303,4.7531114
577,Designer / Editor,4,5302,4.743515
577,Designer / Editor,5,5298,4.728885
577,Designer / Editor,6,5194,4.5184746
577,Designer / Editor,7,5427,4.5104437
577,Designer / Editor,8,5203,4.506874
577,Designer / Editor,9,5214,4.5045586
577,Designer / Editor,10,5197,4.5018787
580,Designer / Editor,1,5306,4.767577
580,Designer / Editor,2,5300,4.758722
580,Designer / Editor,3,5303,4.7528734
580,Designer / Editor,4,5302,4.7431774
580,Designer / Editor,5,5298,4.728833
580,Designer / Editor,6,5194,4.5201254
580,Designer / Editor,7,5201,4.5139084
580,Designer / Editor,8,5203,4.508159
580,Designer / Editor,9,5197,4.5034494
580,Designer / Editor,10,5202,4.494507
591,Designer / Editor,1,5306,4.769127
591,Designer / Editor,2,5300,4.7603602
591,Designer / Editor,3,5303,4.754227
591,Designer / Editor,4,5302,4.744518
591,Designer / Editor,5,5298,4.730448
591,Designer / Editor,6,5194,4.521152
591,Designer / Editor,7,5201,4.5150075
591,Designer / Editor,8,5427,4.5139046
591,Designer / Editor,9,5203,4.5093117
591,Designer / Editor,10,5197,4.504632
595,Designer / Editor,1,5306,4.7698164
595,Designer / Editor,2,5300,4.760936
595,Designer / Editor,3,5303,4.755104
595,Designer / Editor,4,5302,4.745629
595,Designer / Editor,5,5298,4.730953
595,Designer / Editor,6,5427,4.512664
595,Designer / Editor,7,5201,4.5125914
595,Designer / Editor,8,5214,4.504603
595,Designer / Editor,9,5197,4.501916
595,Designer / Editor,10,5202,4.492892
601,Designer / Editor,1,5306,4.7656693
601,Designer / Editor,2,5300,4.75657
601,Designer / Editor,3,5303,4.7512426
601,Designer / Editor,4,5302,4.7415648
601,Designer / Editor,5,5298,4.7268715
601,Designer / Editor,6,5194,4.517927
601,Designer / Editor,7,5201,4.5119963
601,Designer / Editor,8,5427,4.5079484
601,Designer / Editor,9,5203,4.5062895
601,Designer / Editor,10,5214,4.5039463
619,Designer / Editor,1,5306,4.7694387
619,Designer / Editor,2,5300,4.7604895
619,Designer / Editor,3,5303,4.7547517
619,Designer / Editor,4,5302,4.7452435
619,Designer / Editor,5,5298,4.7306037
619,Designer / Editor,6,5201,4.5125012
619,Designer / Editor,7,5427,4.51231
619,Designer / Editor,8,5203,4.506924
619,Designer / Editor,9,5197,4.5017667
619,Designer / Editor,10,5195,4.487132
621,Designer / Editor,1,5306,4.769246
621,Designer / Editor,2,5300,4.760308
621,Designer / Editor,3,5303,4.75458
621,Designer / Editor,4,5302,4.745076
621,Designer / Editor,5,5298,4.730402
621,Designer / Editor,6,5194,4.5181513
621,Designer / Editor,7,5201,4.5124025
621,Designer / Editor,8,5427,4.5120015
621,Designer / Editor,9,5214,4.5043683
621,Designer / Editor,10,5197,4.5016775
655,Designer / Editor,1,5306,4.7637634
655,Designer / Editor,2,5300,4.754485
655,Designer / Editor,3,5303,4.7495513
655,Designer / Editor,4,5302,4.7398386
655,Designer / Editor,5,5298,4.724979
655,Designer / Editor,6,5194,4.516431
655,Designer / Editor,7,5201,4.5106974
655,Designer / Editor,8,5214,4.5024714
655,Designer / Editor,9,5197,4.4997635
655,Designer / Editor,10,5202,4.490893
657,Designer / Editor,1,5306,4.766078
657,Designer / Editor,2,5300,4.7570972
657,Designer / Editor,3,5303,4.751501
657,Designer / Editor,4,5302,4.7417274
657,Designer / Editor,5,5298,4.727417
657,Designer / Editor,6,5194,4.51945
657,Designer / Editor,7,5427,4.5096745
657,Designer / Editor,8,5214,4.505493
657,Designer / Editor,9,5197,4.5028214
657,Designer / Editor,10,5202,4.4938545
685,Designer / Editor,1,5306,4.769416
685,Designer / Editor,2,5300,4.7605433
685,Designer / Editor,3,5303,4.7546535
685,Designer / Editor,4,5302,4.745086
685,Designer / Editor,5,5298,4.730623
685,Designer / Editor,6,5194,4.519292
685,Designer / Editor,7,5201,4.5134096
685,Designer / Editor,8,5427,4.5129404
685,Designer / Editor,9,5203,4.507782
685,Designer / Editor,10,5214,4.5054827
707,Designer / Editor,1,5306,4.7685914
707,Designer / Editor,2,5300,4.759697
707,Designer / Editor,3,5303,4.753932
707,Designer / Editor,4,5302,4.744379
707,Designer / Editor,5,5298,4.7297554
707,Designer / Editor,6,5194,4.5187855
707,Designer / Editor,7,5203,4.507125
707,Designer / Editor,8,5214,4.504861
707,Designer / Editor,9,5197,4.502183
707,Designer / Editor,10,5202,4.493219
710,Designer / Editor,1,5306,4.7676816
710,Designer / Editor,2,5300,4.7588763
710,Designer / Editor,3,5303,4.7528887
710,Designer / Editor,4,5302,4.7431254
710,Designer / Editor,5,5298,4.729004
710,Designer / Editor,6,5194,4.5210342
710,Designer / Editor,7,5427,4.512138
710,Designer / Editor,8,5214,4.507017
710,Designer / Editor,9,5197,4.504383
710,Designer / Editor,10,5202,4.495405
722,Designer / Editor,1,5306,4.7678514
722,Designer / Editor,2,5300,4.7588587
722,Designer / Editor,3,5303,4.753305
722,Designer / Editor,4,5302,4.7437716
722,Designer / Editor,5,5298,4.728961
722,Designer / Editor,6,5201,4.511939
722,Designer / Editor,7,5203,4.506295
722,Designer / Editor,8,5214,4.503923
722,Designer / Editor,9,5197,4.50124
722,Designer / Editor,10,5202,4.4923153
728,Designer / Editor,1,5306,4.7656345
728,Designer / Editor,2,5300,4.7566576
728,Designer / Editor,3,5303,4.7510576
728,Designer / Editor,4,5302,4.741244
728,Designer / Editor,5,5298,4.7269773
728,Designer / Editor,6,5194,4.5198407
728,Designer / Editor,7,5201,4.513704
728,Designer / Editor,8,5427,4.5093493
728,Designer / Editor,9,5197,4.5031624
728,Designer / Editor,10,5202,4.494225
744,Designer / Editor,1,5306,4.763577
744,Designer / Editor,2,5300,4.754545
744,Designer / Editor,3,5303,4.7490835
744,Designer / Editor,4,5302,4.7391214
744,Designer / Editor,5,5298,4.7249947
744,Designer / Editor,6,5194,4.520361
744,Designer / Editor,7,5201,4.514044
744,Designer / Editor,8,5214,4.506213
744,Designer / Editor,9,5202,4.4947004
744,Designer / Editor,10,5195,4.4894943
746,Designer / Editor,1,5306,4.7667828
746,Designer / Editor,2,5300,4.75778
746,Designer / Editor,3,5303,4.752249
746,Designer / Editor,4,5302,4.742597
746,Designer / Editor,5,5298,4.7280087
746,Designer / Editor,6,5201,4.5125074
746,Designer / Editor,7,5203,4.50679
746,Designer / Editor,8,5214,4.5045023
746,Designer / Editor,9,5197,4.5018177
746,Designer / Editor,10,5202,4.4928765
750,Designer / Editor,1,5306,4.767232
750,Designer / Editor,2,5300,4.7583947
750,Designer / Editor,3,5303,4.752477
750,Designer / Editor,4,5302,4.742695
750,Designer / Editor,5,5298,4.728566
750,Designer / Editor,6,5194,4.5208697
750,Designer / Editor,7,5201,4.5146036
750,Designer / Editor,8,5214,4.5068493
750,Designer / Editor,9,5197,4.5042124
750,Designer / Editor,10,5202,4.495241
774,Designer / Editor,1,5306,4.769728
774,Designer / Editor,2,5300,4.7609653
774,Designer / Editor,3,5303,4.7548304
774,Designer / Editor,4,5302,4.7451916
774,Designer / Editor,5,5298,4.7309847
774,Designer / Editor,6,5201,4.5146675
774,Designer / Editor,7,5427,4.5141487
774,Designer / Editor,8,5203,4.5090055
774,Designer / Editor,9,5214,4.506908
774,Designer / Editor,10,5197,4.50427
799,Designer / Editor,1,5306,4.767378
799,Designer / Editor,2,5300,4.7585306
799,Designer / Editor,3,5303,4.75262
799,Designer / Editor,4,5302,4.742834
799,Designer / Editor,5,5298,4.728773
799,Designer / Editor,6,5201,4.5145206
799,Designer / Editor,7,5427,4.5119157
799,Designer / Editor,8,5203,4.508743
799,Designer / Editor,9,5214,4.5066924
799,Designer / Editor,10,5199,4.488994
807,Designer / Editor,1,5306,4.7659144
807,Designer / Editor,2,5300,4.7568417
807,Designer / Editor,3,5303,4.7514443
807,Designer / Editor,4,5302,4.741744
807,Designer / Editor,5,5298,4.7271795
807,Designer / Editor,6,5201,4.5123425
807,Designer / Editor,7,5427,4.508642
807,Designer / Editor,8,5214,4.504283
807,Designer / Editor,9,5197,4.5015926
807,Designer / Editor,10,5202,4.4926424
817,Designer / Editor,1,5306,4.764507
817,Designer / Editor,2,5300,4.7555704
817,Designer / Editor,3,5303,4.74988
817,Designer / Editor,4,5302,4.73991
817,Designer / Editor,5,5298,4.725946
817,Designer / Editor,6,5194,4.521229
817,Designer / Editor,7,5201,4.514823
817,Designer / Editor,8,5427,4.5090556
817,Designer / Editor,9,5214,4.5070906
817,Designer / Editor,10,5202,4.495559
825,Designer / Editor,1,5306,4.770597
825,Designer / Editor,2,5300,4.7618628
825,Designer / Editor,3,5303,4.7557144
825,Designer / Editor,4,5302,4.746189
825,Designer / Editor,5,5298,4.731776
825,Designer / Editor,6,5427,4.5144806
825,Designer / Editor,7,5201,4.514036
825,Designer / Editor,8,5214,4.506237
825,Designer / Editor,9,5197,4.503582
825,Designer / Editor,10,5202,4.4945493
828,Designer / Editor,1,5306,4.7675514
828,Designer / Editor,2,5300,4.7589045
828,Designer / Editor,3,5303,4.7526526
828,Designer / Editor,4,5302,4.7428412
828,Designer / Editor,5,5298,4.7288127
828,Designer / Editor,6,5194,4.5227375
828,Designer / Editor,7,5427,4.512441
828,Designer / Editor,8,5203,4.5100245
828,Designer / Editor,9,5214,4.50842
828,Designer / Editor,10,5197,4.5058446
832,Designer / Editor,1,5306,4.765348
832,Designer / Editor,2,5300,4.756339
832,Designer / Editor,3,5303,4.7508135
832,Designer / Editor,4,5302,4.741006
832,Designer / Editor,5,5298,4.7266717
832,Designer / Editor,6,5194,4.519556
832,Designer / Editor,7,5203,4.507645
832,Designer / Editor,8,5214,4.5055213
832,Designer / Editor,9,5195,4.4886427
832,Designer / Editor,10,5200,4.483205
835,Designer / Editor,1,5306,4.769027
835,Designer / Editor,2,5300,4.760236
835,Designer / Editor,3,5303,4.7542186
835,Designer / Editor,4,5302,4.7446074
835,Designer / Editor,5,5298,4.730169
835,Designer / Editor,6,5194,4.5205255
835,Designer / Editor,7,5201,4.5141835
835,Designer / Editor,8,5427,4.512704
835,Designer / Editor,9,5203,4.508517
835,Designer / Editor,10,5197,4.503851
850,Designer / Editor,1,5306,4.7671037
850,Designer / Editor,2,5300,4.758142
850,Designer / Editor,3,5303,4.7524133
850,Designer / Editor,4,5302,4.742629
850,Designer / Editor,5,5298,4.728516
850,Designer / Editor,6,5194,4.5197816
850,Designer / Editor,7,5201,4.513976
850,Designer / Editor,8,5214,4.506007
850,Designer / Editor,9,5202,4.494237
850,Designer / Editor,10,5219,4.4696183
864,Designer / Editor,1,5306,4.7657704
864,Designer / Editor,2,5300,4.757103
864,Designer / Editor,3,5303,4.7509756
864,Designer / Editor,4,5302,4.741076
864,Designer / Editor,5,5298,4.7270637
864,Designer / Editor,6,5427,4.5105505
864,Designer / Editor,7,5203,4.5098543
864,Designer / Editor,8,5214,4.5083876
864,Designer / Editor,9,5200,4.486518
864,Designer / Editor,10,5219,4.473608
867,Designer / Editor,1,5306,4.767971
867,Designer / Editor,2,5300,4.7590113
867,Designer / Editor,3,5303,4.7533503
867,Designer / Editor,4,5302,4.7437677
867,Designer / Editor,5,5298,4.729099
867,Designer / Editor,6,5194,4.518771
867,Designer / Editor,7,5214,4.504812
867,Designer / Editor,8,5197,4.5021534
867,Designer / Editor,9,5202,4.4932175
867,Designer / Editor,10,5195,4.4878187
890,Designer / Editor,1,5306,4.764453
890,Designer / Editor,2,5300,4.7553473
890,Designer / Editor,3,5303,4.749991
890,Designer / Editor,4,5302,4.740117
890,Designer / Editor,5,5298,4.725885
890,Designer / Editor,6,5194,4.519016
890,Designer / Editor,7,5427,4.5080442
890,Designer / Editor,8,5203,4.5073643
890,Designer / Editor,9,5214,4.5051146
890,Designer / Editor,10,5202,4.493439
893,Designer / Editor,1,5306,4.7644053
893,Designer / Editor,2,5300,4.755416
893,Designer / Editor,3,5303,4.7498493
893,Designer / Editor,4,5302,4.739915
893,Designer / Editor,5,5298,4.725851
893,Designer / Editor,6,5194,4.5203876
893,Designer / Editor,7,5427,4.5085907
893,Designer / Editor,8,5203,4.508318
893,Designer / Editor,9,5214,4.506323
893,Designer / Editor,10,5197,4.5036716
910,Designer / Editor,1,5306,4.763105
910,Designer / Editor,2,5300,4.7540474
910,Designer / Editor,3,5303,4.748611
910,Designer / Editor,4,5302,4.7385826
910,Designer / Editor,5,5298,4.724593
910,Designer / Editor,6,5194,4.520553
